0,0,1,2,3,4,5,6,7,23,label,8,9,10,label,11,12,13,14,15,16,17,18,label
109,2015,12,6,12,1.17919,1.30108,0.90963,1.41981,0.82178,1,0.85702,1.46813,1.46489,1,-0.25257,-0.4281,-0.44188,0.12585,-0.20284,-0.32999,-0.34426,0.12585,0
110,2015,12,6,13,1.18372,1.12744,0.77649,1.24855,1.02219,1,0.88654,1.28025,1.27862,1,-0.30016,-0.40956,-0.42801,0.21085,-0.05279,-0.25029,-0.27495,0.21085,0
111,2015,12,6,14,1.18375,1.39016,0.9544,1.52429,0.75099,1,1.08696,1.5392,1.54915,1,-0.40371,-0.69901,-0.70553,0.05711,-0.30805,-0.25038,-0.25908,0.05711,0
112,2015,12,6,15,1.17743,0.78263,0.54337,0.89161,0.25657,1,0.9202,0.83975,0.84285,1,-0.48655,-0.99986,-1.00221,-0.07008,-0.05279,-0.33929,-0.33444,-0.07008,0
113,2015,12,6,16,1.19779,0.12851,0.1027,0.22069,-0.23626,1,0.48725,0.00356,-0.00179,0,-0.27686,-0.36854,-0.39395,0.29058,-0.23533,-0.25765,-0.29051,0.29058,0
114,2015,12,6,17,0.84041,-0.30991,-0.248,-0.32817,-0.62547,1,0.11843,-0.51139,-0.51199,0,-0.18173,-0.16574,-0.19243,0.32745,-0.23533,-0.29281,-0.33365,0.32745,0
115,2015,12,6,18,-0.63849,-0.802,-0.53634,-0.78136,-0.6475,0,-0.0049,-0.76403,-0.75889,0,0.07261,0.20961,0.18355,0.30242,-0.2665,-0.42427,-0.46437,0.30242,0
116,2015,12,6,19,-0.99046,-0.85275,-0.5486,-0.8083,-0.6434,0,-0.05939,-0.78737,-0.78164,0,0.10368,0.42321,0.39714,0.30481,-0.23533,-0.4441,-0.47748,0.30481,0
117,2015,12,6,20,-0.99046,-0.85275,-0.5486,-0.8083,-0.64812,0,-0.09018,-0.78737,-0.78164,0,0.07261,0.46135,0.43764,0.31077,-0.2665,-0.40688,-0.44246,0.31077,0
118,2015,12,6,21,-0.99046,-0.85275,-0.5486,-0.8083,-0.64403,0,-0.12097,-0.78737,-0.78164,0,0.00854,0.29661,0.27255,0.30756,-0.23533,-0.43822,-0.47908,0.30756,0
119,2015,12,6,22,-0.99046,-0.85275,-0.5486,-0.8083,-0.64378,0,-0.15036,-0.78737,-0.78164,0,-0.02058,0.09859,0.07218,0.30851,-0.2665,-0.40986,-0.44559,0.30851,0
120,2015,12,6,23,-0.99046,-0.85275,-0.5486,-0.8083,-0.64403,0,-0.18554,-0.78737,-0.78164,0,0.00854,0.10929,0.08533,0.31419,-0.23533,-0.39534,-0.43433,0.31419,0
121,2015,12,7,0,-0.99046,-0.85275,-0.5486,-0.8083,-0.64378,0,-0.21474,-0.78737,-0.78164,0,-0.02058,0.08473,0.05951,0.32018,-0.2665,-0.40033,-0.44246,0.32018,0
122,2015,12,7,1,-0.99046,-0.85275,-0.5486,-0.8083,-0.6453,0,-0.24086,-0.78737,-0.78164,0,0.00854,0.08327,0.05878,0.32492,-0.23533,-0.43918,-0.47748,0.32492,0
123,2015,12,7,2,-0.99046,-0.85275,-0.5486,-0.8083,-0.64626,0,-0.27792,-0.78737,-0.78164,0,-0.02058,0.06562,0.04217,0.31259,-0.2665,-0.46993,-0.50977,0.31259,0
124,2015,12,7,3,-0.99046,-0.85275,-0.5486,-0.8083,-0.6453,0,-0.31051,-0.78737,-0.78164,0,-0.08659,0.09121,0.06559,0.30935,-0.23533,-0.4886,-0.52063,0.30935,0
125,2015,12,7,4,-0.99046,-0.85275,-0.5486,-0.8083,-0.6475,0,-0.34452,-0.78737,-0.78164,0,0.07261,0.44095,0.4203,0.30636,-0.2665,-0.43486,-0.47063,0.30636,0
126,2015,12,7,5,-0.99046,-0.85275,-0.5486,-0.8083,-0.65416,0,-0.4371,-0.78737,-0.78164,0,0.76962,1.92385,1.91533,0.21368,-0.23533,-0.42855,-0.45511,0.21368,0
127,2015,12,7,6,-0.15402,-0.78715,-0.52247,-0.7801,-0.63795,0,-0.43229,-0.75361,-0.74915,0,0.3684,0.72059,0.69803,0.29719,-0.16894,-0.48203,-0.51876,0.29719,0
128,2015,12,7,7,1.01523,-0.01074,0.02327,0.0097,-0.45147,1,-0.27882,-0.21702,-0.23032,0,-0.08195,-0.72136,-0.73713,0.16498,0.02539,-0.46621,-0.48614,0.16498,0
